id,name,country,sitename,latitude,longitude,collector,collectiondate,CS_number
7265,Nd-0,GER,Niederzenz,50,10,Albert Kranz,,
6942,Nd-1,GER,Niederzenz,50,10,Eric Holub,,
6979,Wei-0,SUI,Wei,47.25,8.26,Alan Slusarenko,,CS76628
7403,Wei-1,SUI,Wei,47.25,8.26,Eric Holub,,
7417,Zu-0,SUI,Zu,47.3667,8.55,Albert Kranz,,CS78880
7418,Zu-1,SUI,Zu,47.3667,8.55,Albert Kranz,,CS78881
7148,Gifu-2,JPN,Gifu,35.45,137.42,Hirokazu Tsukaya,,
7207,Kyoto,JPN,Kyoto,35.0085,135.752,Hirokazu Tsukaya,,CS76535
7330,Sapporo-0,JPN,Sapporo,43.0553,141.346,Yoshie Hanzawa,,
7373,Tsu-0,JPN,Tsu,34.43,136.31,Albert Kranz,,CS77389
6972,Tsu-1,JPN,Tsu,34.43,136.31,Eric Holub,,
7306,Pog-0,CAN,Pog,49.2655,-123.206,Albert Kranz,,CS76576
7317,Ri-0,CAN,Ri,49.1632,-123.137,Albert Kranz,2002-05-24 2:00:00,
7383,Van-0,CAN,Van,49.2655,-123.206,Albert Kranz,,CS76623
6977,Van-0,CAN,Van,49.3,-123,Albert Kranz,,
7164,Hau-0,DEN,Hau,55.675,12.5686,Albert Kranz,,CS76915
7458,Ber,DEN,Hau,55.675,12.5687,George Redei,,
7427,Ko-2,DEN,UNKNOWN-Denmark,,,Albert Kranz,,CS76531
9258,Trust-1,DEN,Trust,56.2945,9.6744,James Beck,,
9259,Trust-2,DEN,Trust,56.2945,9.6744,James Beck,,
9260,Abil-1,DEN,Abilvad,56.6752,9.5891,James Beck,,
9261,Abil-2,DEN,Abilvad,56.6752,9.5891,James Beck,,
9262,Lovel-1,DEN,Lovel,56.5666,9.48433,James Beck,,
7126,Es-0,FIN,Es,60.1997,24.5682,Albert Kranz,,CS76484
7352,Te-0,FIN,Te,60.0585,23.2982,Albert Kranz,,
7420,Fl-1,FIN,UNKNOWN-Finland,,,Albert Kranz,,
6968,Tamm-2,FIN,Tamm,60,23.5,Outi Savolainen,1989-05-01 0:00:00,CS76610
6969,Tamm-27,FIN,Tamm,60,23.5,Outi Savolainen,,CS77341
100010,Lusto/Metla-1,Finland,Lusto,61.8044,29.3169,Maarten Koornneef,,
100012,Lusto/Metla-2,Finland,Lusto,61.8042,29.3189,Maarten Koornneef,,
7288,Oy-0,NOR,Oy,60.385543,6.193019,Albert Kranz,2002-05-24 2:00:00,CS77156
7289,Oy-1,NOR,Oy,60.23,6.13,Eric Holub,,
6946,Oy-0,NOR,Oy,60.39,6.19,Albert Kranz,2002-05-24 2:00:00,
100014,Nfro-1-1,NOR,Norway,61.5774,9.66178,Maarten Koornneef,,
100016,Sk-1-9,NOR,Norway,61.899,8.25398,Maarten Koornneef,,
100018,Lom-3-1,NOR,Norway,61.6813,8.231,Maarten Koornneef,,
100020,Vgn-1-1,NOR,Norway,68.17,14.2208,Maarten Koornneef,,
100022,Lod-2-2,NOR,Norway,68.5657,16.3187,Maarten Koornneef,,
100024,Tje-1-1,NOR,Norway,68.425,16.3694,Maarten Koornneef,,
100026,Lod-3-1,NOR,Norway,68.3047,15.1144,Maarten Koornneef,,
100028,Veg-1-2,NOR,Norway,65.7068,11.9346,Maarten Koornneef,,
100030,Veg-2-6,NOR,Norway,65.6127,11.8386,Maarten Koornneef,,
100032,Eid-1-3,NOR,Norway,60.1,12.1333,Maarten Koornneef,,
100034,Kon-2-1,NOR,Norway,60.15,12.0833,Maarten Koornneef,,
100036,Kvi-2-1,NOR,Norway,59.4833,8.43333,Maarten Koornneef,,
7142,Gdn-0,ROU,Gdn,45.7506,21.2075,Gallia Butnaru,,
7283,Ors-1,ROU,Ors,44.7203,22.3955,Gallia Butnaru,,
7284,Ors-2,ROU,Ors,44.7203,22.3955,Gallia Butnaru,,
6939,Mt-0,LIB,Mt,32.34,22.46,Albert Kranz,,
7209,La-0,POL,La,52.7333,15.2333,Albert Kranz,,CS76538
7210,La-1,POL,La,52.7333,15.2333,Albert Kranz,,
8325,Lip-0,POL,Lip,50,19.3,Albert Kranz,,
7255,Mh-0,POL,Muhlen,50.95,20.5,Albert Kranz,,CS76550
7256,Mh-1,GER,Muhlen /Ostpr,50.95,7.5,Albert Kranz,,
6978,Wa-1,POL,Wa,52.3,21,Albert Kranz,,
7394,Wa-1,POL,Wa,52.3,21,Albert Kranz,,CS76626
6990,Amel-1,NED,Amel,53.448,5.73,Maarten Koornneef,,CS76434
6997,Appt-1,NED,Appt,51.8333,5.5833,Maarten Koornneef,,CS76440
7002,Baa-1,NED,Baa,51.3333,6.1,Maarten Koornneef,,CS76442
7008,Benk-1,NED,Benk,52,5.675,Maarten Koornneef,,CS76447
7009,Benk-2,NED,Benk,52,5.675,Maarten Koornneef,,
7110,Ede-1,NED,Ede,52.0333,5.66667,Maarten Koornneef,,
7143,Gel-1,NED,Gel,51.0167,5.86667,Maarten Koornneef,,CS76492
7166,Hey-1,NED,Hey,51.25,5.9,Maarten Koornneef,,
8304,Hi-0,NED,Hi,52,5,Albert Kranz,,
7218,Le-0,NED,Le,52.1611,4.49015,Albert Kranz,,CS76540
7269,Nok-0,NED,Nok,52.24,4.45,Albert Kranz,,
7270,Nok-1,NED,Nok,52.24,4.45,Albert Kranz,,
7271,Nok-2,NED,Nok,52.24,4.45,Albert Kranz,,
6945,Nok-3,NED,Nok,52.24,4.45,Albert Kranz,,CS76562
7315,Renk-1,NED,Renk,51.9667,5.73333,Maarten Koornneef,,
7316,Rhen-1,NED,Rhen,51.9667,5.56667,Maarten Koornneef,,CS78916
7353,Tha-1,NED,Tha,52.08,4.3,Maarten Koornneef,,CS76611
7382,Utrecht,NED,Utrecht,52.0918,5.1145,Viola Willemsen,,CS76622
7384,Ven-1,NED,Ven,52.0333,5.55,Maarten Koornneef,,CS76624
7385,Ven-2,NED,Ven,52.0333,5.55,Maarten Koornneef,,
7388,Wag-1,NED,Wag,51.9666,5.6666,Maarten Koornneef,,
7389,Wag-2,NED,Wag,51.9666,5.6666,Maarten Koornneef,,
7390,Wag-3,NED,Wag,51.9666,5.6666,Maarten Koornneef,,
7391,Wag-4,NED,Wag,51.9666,5.6666,Maarten Koornneef,,
7392,Wag-5,NED,Wag,51.9666,5.6666,Maarten Koornneef,,
7393,Wag-6,NED,Wag,51.9666,5.6666,Maarten Koornneef,,
7401,Werl-1,NED,Werl,52.35,6.85,Maarten Koornneef,,
7503,PHW-32,NED,Lisse,52.25,4.5667,Paul Williams,,
7504,PHW-33,NED,Lisse,52.25,4.5667,Paul Williams,,
8430,Lisse,NED,Lisse,52.25,4.5667,Paul Williams,,
6906,C24,POR,Co,40.2077,-8.42639,Brigitte Damm,,
7077,Co-1,POR,Co,40.12,-8.25,Albert Kranz,,CS76468
7078,Co-2,POR,Co,40.12,-8.25,Albert Kranz,,
7079,Co-3,POR,Co,40.12,-8.25,Albert Kranz,,
7080,Co-4,POR,Co,40.12,-8.25,Albert Kranz,,
7081,Co,POR,Co,40.2077,-8.42639,George Redei,,CS78895
8215,Fei-0,POR,Fei,40.5,-8.32,Carlos Alonso-Blanco,,
5719,Bur-0,IRL,Bur,54.1,-6.2,D. Ratcliffe,1958-01-01 00:00:00,
7058,Bur-0,IRL,Bur,54.1,-6.2,Albert Kranz,,CS76734
6905,Bur-0,IRL,Bur,54.1,-6.2,Albert Kranz,,
6992,Ang-0,BEL,Ang,50.3,5.3,Albert Kranz,,CS76436
6993,Ang-1,BEL,Ang,50.3,5.3,Albert Kranz,,
8254,Ang-0,BEL,Ang,50.3,5.3,Albert Kranz,,
6898,An-1,BEL,An,51.2167,4.4,Albert Kranz,,CS76435
6996,An-2,BEL,An,51.2167,4.4,Albert Kranz,,
9263,Vorst-1,BEL,Vorst,50.8083,4.325,James Beck,,
9264,Vorst-2,BEL,Vorst,50.8083,4.325,James Beck,,
9265,Vorst-3,BEL,Vorst,50.8083,4.325,James Beck,,
9266,Vorst-4,BEL,Vorst,50.8083,4.325,James Beck,,
9267,Vorst-5,BEL,Vorst,50.8083,4.325,James Beck,,
9268,Vorst-6,BEL,Vorst,50.8083,4.325,James Beck,,
9269,Vorst-7,BEL,Vorst,50.8083,4.325,James Beck,,
9270,Vorst-8,BEL,Vorst,50.8083,4.325,James Beck,,
9271,Vorst-9,BEL,Vorst,50.8083,4.325,James Beck,,
9272,Vorst-10,BEL,Vorst,50.8083,4.325,James Beck,,
9273,Vorst-11,BEL,Vorst,50.8083,4.325,James Beck,,
9274,Vorst-12,BEL,Vorst,50.8083,4.325,James Beck,,
9275,Vorst-13,BEL,Vorst,50.8083,4.325,James Beck,,
9276,Vorst-14,BEL,Vorst,50.8083,4.325,James Beck,,
9277,Vorst-15,BEL,Vorst,50.8083,4.325,James Beck,,
9278,And-1,BEL,Anderlecht,50.85,4.28333,James Beck,,
9279,And-2,BEL,Anderlecht,50.85,4.28333,James Beck,,
9280,And-3,BEL,Anderlecht,50.85,4.28333,James Beck,,
9281,And-4,BEL,Anderlecht,50.85,4.28333,James Beck,,
9282,Heem-1,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9283,Heem-2,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9284,Heem-3,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9285,Heem-4,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9286,Heem-6,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9287,Heem-7,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9288,Heem-8,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9289,Heem-9,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,
9290,Meise-1,BEL,Meise,50.9167,4.31667,James Beck,,
9291,Meise-2,BEL,Meise,50.9167,4.31667,James Beck,,
9292,Meise-3,BEL,Meise,50.9167,4.31667,James Beck,,
9293,Meise-4,BEL,Meise,50.9167,4.31667,James Beck,,
9294,Meise-5,BEL,Meise,50.9167,4.31667,James Beck,,
9295,Meise-6,BEL,Meise,50.9167,4.31667,James Beck,,
9296,Meise-7,BEL,Meise,50.9167,4.31667,James Beck,,
9297,Meise-8,BEL,Meise,50.9167,4.31667,James Beck,,
8424,Kas-2,IND,Kas,35,77,Shauna Somerville,1976-01-01 0:00:00,CS78905
7183,Kas-1,IND,Kas,35,77,Shauna Somerville,,CS79018
7186,Kn-0,LTU,Kn,54.8969,23.8924,Albert Kranz,,CS76969
7236,Litva,LTU,Litva,,,Igor Vizir,,CS76543
7413,Wil-2,LTU,Wil,54.6833,25.3167,Albert Kranz,,CS78856
7414,Wil-3,LTU,Wil,54.6833,25.3167,Albert Kranz,,
8419,Wil-1,LTU,Wil,54.6833,25.3167,Albert Kranz,,CS78855
100000,Wil-1,LTU,Wil,54.6833,25.3167,Magnus Nordborg,,CS78702
8250,Will,LTU,Wilna,55,25,Clare Lister,,
7323,Rubezhnoe-1,UKR,Rubezhnoe,49,38.28,Igor Vizir,,CS76594
7324,Rubezhnoe-2,UKR,Rubezhnoe,49,38.28,Igor Vizir,,
9161,Truk-1,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9162,Truk-2,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9163,Truk-3,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9164,Truk-4,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9165,Truk-5,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9166,Truk-6,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9167,Truk-7,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9168,Truk-8,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,
9170,Kastel-2,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,
9171,Kastel-3,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,
9172,Kastel-4,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,
9173,Kastel-5,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,
9174,Kastel-6,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,
9175,Kastel-7,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,
9176,Kastel-8,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,
9177,Ayu-Dag-1,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9178,Ayu-Dag-2,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9179,Ayu-Dag-3,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9180,Ayu-Dag-4,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9181,Ayu-Dag-5,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9182,Ayu-Dag-6,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9183,Ayu-Dag-8,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9184,Ayu-Dag-9,UKR,Ayu-Dag,44.5656,34.3217,James Beck,,
9186,Koch-2,UKR,Kocherov,50.3553,29.3244,James Beck,,
9187,Koch-3,UKR,Kocherov,50.3553,29.3244,James Beck,,
9188,Koch-4,UKR,Kocherov,50.3553,29.3244,James Beck,,
9189,Koch-5,UKR,Kocherov,50.3553,29.3244,James Beck,,
9190,Koch-6,UKR,Kocherov,50.3553,29.3244,James Beck,,
9191,Koch-7,UKR,Kocherov,50.3553,29.3244,James Beck,,
9192,Koch-8,UKR,Kocherov,50.3553,29.3244,James Beck,,
9193,Koch-9,UKR,Kocherov,50.3553,29.3244,James Beck,,
7173,Ita-0,MAR,Ita,34.0787,-4.19891,Albert Kranz,,
7066,Cvi-1,CPV,Cvi,15.1111,-23.6167,Maarten Koornneef,,
6911,Cvi-0,CPV,Cvi,15.1111,-23.6167,Albert Kranz,,CS76789
7263,Nz-1,NZL,Nz1,-37.7871,175.283,James Campanella,,
7076,Cl-0,UNK,UNKNOWN,,,Albert Kranz,,
7431,X-0,UNK,UNKNOWN,,,Albert Kranz,,
7432,XX-0,UNK,UNKNOWN,,,Albert Kranz,,
7433,XXX-0,UNK,UNKNOWN,,,Albert Kranz,,
7463,Sn(5)-1,UNK,UNKNOWN,,,Igor Vizir,,
7471,RLD-1,UNK,UNKNOWN,,,Maarten Koornneef,,CS76588
7472,S96,UNK,UNKNOWN,,,Maarten Koornneef,,
100038,Espe,UNK,UNKNOWN,,,Maarten Koornneef,,
100040,SKjak,UNK,UNKNOWN,,,Maarten Koornneef,,
7464,9354,CHN,Km 157 at Maxiong Guo,,,Ihsan Al-Shehbaz,1993-08-13 00:00:00,
9061,Dog-5,TUR,Dogruyol,38.3011,42.2239,James Beck,,
9062,Dog-6,TUR,Dogruyol,38.3011,42.2239,James Beck,,
9063,Dog-7,TUR,Dogruyol,38.3011,42.2239,James Beck,,
9064,Dog-8,TUR,Dogruyol,38.3011,42.2239,James Beck,,
9066,Xan-2,AZE,Xanbulan,38.6536,48.7992,James Beck,,
9067,Xan-3,AZE,Xanbulan,38.6536,48.7992,James Beck,,CS78860
9068,Xan-4,AZE,Xanbulan,38.6536,48.7992,James Beck,,
9069,Xan-5,AZE,Xanbulan,38.6536,48.7992,James Beck,,CS78861
9070,Xan-6,AZE,Xanbulan,38.6536,48.7992,James Beck,,CS78862
9071,Xan-7,AZE,Xanbulan,38.6536,48.7992,James Beck,,
9072,Xan-8,AZE,Xanbulan,38.6536,48.7992,James Beck,,
9073,Lerik1-2,AZE,Lerik,38.7406,48.6131,James Beck,,
9075,Lerik1-4,AZE,Lerik,38.7406,48.6131,James Beck,,CS77023
9076,Lerik1-5,AZE,Lerik,38.7406,48.6131,James Beck,,
9077,Lerik1-6,AZE,Lerik,38.7406,48.6131,James Beck,,
9078,Lerik1-7,AZE,Lerik,38.7406,48.6131,James Beck,,CS77024
9079,Lerik2-1,AZE,Lerik,38.7833,48.5517,James Beck,,CS77025
9080,Lerik2-2,AZE,Lerik,38.7833,48.5517,James Beck,,
9081,Lerik2-3,AZE,Lerik,38.7833,48.5517,James Beck,,CS77026
9082,Lerik2-4,AZE,Lerik,38.7833,48.5517,James Beck,,
9083,Lerik2-5,AZE,Lerik,38.7833,48.5517,James Beck,,
9084,Lerik2-6,AZE,Lerik,38.7833,48.5517,James Beck,,CS77028
9085,Lerik2-7,AZE,Lerik,38.7833,48.5517,James Beck,,CS77029
9086,Lerik2-8,AZE,Lerik,38.7833,48.5517,James Beck,,
9087,Nar-1,AZE,Narimanabad,38.9522,48.925,James Beck,,
9088,Nar-2,AZE,Narimanabad,38.9522,48.925,James Beck,,
9089,Nar-3,AZE,Narimanabad,38.9522,48.925,James Beck,,CS77119
9090,Nar-4,AZE,Narimanabad,38.9522,48.925,James Beck,,
9091,Nar-5,AZE,Narimanabad,38.9522,48.925,James Beck,,CS77121
9093,Istisu-3,AZE,Istisu,38.9786,48.5594,James Beck,,
9094,Istisu-4,AZE,Istisu,38.9786,48.5594,James Beck,,
9095,Istisu-5,AZE,Istisu,38.9786,48.5594,James Beck,,CS76950
9096,Istisu-6,AZE,Istisu,38.9786,48.5594,James Beck,,
9097,Istisu-7,AZE,Istisu,38.9786,48.5594,James Beck,,
9098,Istisu-8,AZE,Istisu,38.9786,48.5594,James Beck,,
9099,Istisu-9,AZE,Istisu,38.9786,48.5594,James Beck,,CS76953
9100,Lag1-2,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS76998
9101,Lag1-3,GEO,Lagodechi,41.8296,46.2831,James Beck,,
9102,Lag1-4,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS76999
9103,Lag1-5,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77000
9104,Lag1-6,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77001
9105,Lag1-7,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77002
9106,Lag1-8,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77003
9107,Lag1-9,GEO,Lagodechi,41.8296,46.2831,James Beck,,
9108,Lag2-1,GEO,Lagodechi,41.8296,46.2831,James Beck,,
9110,Lag2-3,GEO,Lagodechi,41.8296,46.2831,James Beck,,
9111,Lag2-4,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77005
9112,Lag2-5,GEO,Lagodechi,41.8296,46.2831,James Beck,,
9113,Lag2-6,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77006
9114,Lag2-7,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77007
9115,Lag2-10,GEO,Lagodechi,41.8296,46.2831,James Beck,,CS77004
9117,Bak-1,GEO,Bakuriani,41.7942,43.4767,James Beck,,
9119,Bak-3,GEO,Bakuriani,41.7942,43.4767,James Beck,,
9120,Bak-4,GEO,Bakuriani,41.7942,43.4767,James Beck,,
9121,Bak-5,GEO,Bakuriani,41.7942,43.4767,James Beck,,CS76685
9123,Bak-8,GEO,Bakuriani,41.7942,43.4767,James Beck,,
